ablation_name,image_path,expected_label,crop,part,router_status,router_confidence,router_crop,router_part,router_primary_crop,router_primary_part,bbox,bbox_area_ratio,roi_quality_status,semantic_roi_match,require_semantic_roi_match,roi_eligible,decision_policy,final_view,roi_evidence_status,requires_review,review_reasons,full_confidence_review_threshold,selected_detection_source,target_detection_found,target_roi_backend,target_prompt,target_detection_confidence,target_detection_source,grounding_dino_candidate_count,grounding_dino_status,grounding_dino_error,input_view,selected_view,diagnosis,confidence,ood_is_ood,ood_primary_score,full_diagnosis,full_confidence,full_ood_is_ood,roi_diagnosis,roi_confidence,roi_ood_is_ood,dual_view_disagreement,confidence_delta_roi_minus_full,latency_ms,status
dual_view_inference,/content/bitirmeprojesi/data/prepared_runtime_datasets/grape__leaf/test/üzüm_antraknoz_yaprak/103.jpg,üzüm_antraknoz_yaprak,grape,leaf,ok,0.9712932041994098,grape,leaf,grape,leaf,"[0.0, 160.6172332763672, 339.93829345703125, 529.9461059570312]",0.15693628337934265,roi_ok,True,True,True,full_image_primary_with_roi_evidence,full_image,conflicts_with_full,False,,0.7,router_detection,True,router_then_grounding_dino,,0.9712932041994098,router_detection,0,,,full_image,full_image,üzüm_antraknoz_yaprak,0.9967605471611023,False,-0.7251201272010803,üzüm_antraknoz_yaprak,0.9967605471611023,False,üzüm_külleme_yaprak,0.9966495633125305,False,True,-0.00011098384857177734,2509.690838000097,success
dual_view_inference,/content/bitirmeprojesi/data/prepared_runtime_datasets/grape__leaf/test/üzüm_antraknoz_yaprak/624.jpg,üzüm_antraknoz_yaprak,grape,leaf,ok,0.8520827614758189,grape,leaf,grape,leaf,"[61.75409698486328, 0.0, 408.27618408203125, 236.7395782470703]",0.10254436594084763,roi_ok,True,True,True,full_image_primary_with_roi_evidence,full_image,conflicts_with_full,False,,0.7,router_detection,True,router_then_grounding_dino,,0.8520827614758189,router_detection,0,,,full_image,full_image,üzüm_antraknoz_yaprak,0.9996110796928406,False,-0.8016266822814941,üzüm_antraknoz_yaprak,0.9996110796928406,False,üzüm_külleme_yaprak,0.5642687082290649,False,True,-0.43534237146377563,394.0763320001679,success
dual_view_inference,/content/bitirmeprojesi/data/prepared_runtime_datasets/grape__leaf/test/üzüm_antraknoz_yaprak/641.jpg,üzüm_antraknoz_yaprak,grape,leaf,ok,0.9998247887890761,grape,leaf,grape,leaf,"[2.884244918823242, 615.8863525390625, 799.1055297851562, 986.6622924804688]",0.369024619122086,roi_ok,True,True,True,full_image_primary_with_roi_evidence,full_image,supports_full,False,,0.7,router_detection,True,router_then_grounding_dino,,0.9998247887890761,router_detection,0,,,full_image,full_image,üzüm_antraknoz_yaprak,0.9971590042114258,False,-0.6155741214752197,üzüm_antraknoz_yaprak,0.9971590042114258,False,üzüm_antraknoz_yaprak,0.9679283499717712,False,False,-0.02923065423965454,395.37252299987813,success
dual_view_inference,/content/bitirmeprojesi/data/prepared_runtime_datasets/grape__leaf/test/üzüm_antraknoz_yaprak/65.jpg,üzüm_antraknoz_yaprak,grape,leaf,ok,0.82068736632945,grape,leaf,grape,leaf,"[13.403868675231934, 0.0, 251.32115173339844, 96.11167907714844]",0.02858328694524198,roi_ok,True,True,True,full_image_primary_with_roi_evidence,full_image,conflicts_with_full,False,,0.7,router_detection,True,router_then_grounding_dino,,0.82068736632945,router_detection,0,,,full_image,full_image,üzüm_antraknoz_yaprak,0.9999798536300659,False,-0.8874485492706299,üzüm_antraknoz_yaprak,0.9999798536300659,False,üzüm_sağlıklı_yaprak,0.9949448704719543,False,True,-0.005034983158111572,394.90893599941046,success
dual_view_inference,/content/bitirmeprojesi/data/prepared_runtime_datasets/grape__leaf/test/üzüm_antraknoz_yaprak/666.jpg,üzüm_antraknoz_yaprak,grape,leaf,ok,0.9829471816187481,grape,leaf,grape,leaf,"[740.6994018554688, 846.7495727539062, 800.0, 953.94970703125]",0.00794629010477569,roi_too_small,True,True,False,full_image_primary_with_roi_evidence,full_image,roi_too_small,False,,0.7,router_detection,True,router_then_grounding_dino,,0.9829471816187481,router_detection,0,,,full_image,full_image,üzüm_antraknoz_yaprak,0.9999638795852661,False,-0.8040305376052856,üzüm_antraknoz_yaprak,0.9999638795852661,False,,,,False,,200.1812640000935,success
dual_view_inference,/content/bitirmeprojesi/data/prepared_runtime_datasets/grape__leaf/test/üzüm_antraknoz_yaprak/683.jpg,üzüm_antraknoz_yaprak,grape,leaf,ok,0.9907778043761437,grape,leaf,grape,leaf,"[539.5169067382812, 427.5989990234375, 800.0, 882.3184204101562]",0.1480584018112393,roi_ok,True,True,True,full_image_primary_with_roi_evidence,full_image,supports_full,False,,0.7,router_detection,True,router_then_grounding_dino,,0.9907778043761437,router_detection,0,,,full_image,full_image,üzüm_antraknoz_yaprak,0.9996719360351562,False,-0.9157352447509766,üzüm_antraknoz_yaprak,0.9996719360351562,False,üzüm_antraknoz_yaprak,0.8924148082733154,False,False,-0.10725712776184082,401.9907290003175,success
dual_view_inference,/content/bitirmeprojesi/data/prepared_runtime_datasets/grape__leaf/test/üzüm_antraknoz_yaprak/693.jpg,üzüm_antraknoz_yaprak,grape,leaf,ok,0.9862149251980001,grape,leaf,grape,leaf,"[591.8526000976562, 179.7025909423828, 800.0, 504.7309265136719]",0.08456725367968786,roi_ok,True,True,True,full_image_primary_with_roi_evidence,full_image,supports_full,False,,0.7,router_detection,True,router_then_grounding_dino,,0.9862149251980001,router_detection,0,,,full_image,full_image,üzüm_antraknoz_yaprak,0.9999068975448608,False,-1.0990769863128662,üzüm_antraknoz_yaprak,0.9999068975448608,False,üzüm_antraknoz_yaprak,0.869918167591095,False,False,-0.12998872995376587,394.42846400015696,success
dual_view_inference,/content/bitirmeprojesi/data/prepared_runtime_datasets/grape__leaf/test/üzüm_antraknoz_yaprak/710.jpg,üzüm_antraknoz_yaprak,grape,leaf,ok,0.9828096452382797,grape,leaf,grape,leaf,"[0.0, 0.07797777652740479, 505.2301025390625, 260.03564453125]",0.16417304828787993,roi_ok,True,True,True,full_image_primary_with_roi_evidence,full_image,supports_full,False,,0.7,router_detection,True,router_then_grounding_dino,,0.9828096452382797,router_detection,0,,,full_image,full_image,üzüm_antraknoz_yaprak,0.9999150037765503,False,-1.046299695968628,üzüm_antraknoz_yaprak,0.9999150037765503,False,üzüm_antraknoz_yaprak,0.9917764663696289,False,False,-0.008138537406921387,393.7428119998003,success
dual_view_inference,/content/bitirmeprojesi/data/prepared_runtime_datasets/grape__leaf/test/üzüm_antraknoz_yaprak/727.jpg,üzüm_antraknoz_yaprak,grape,leaf,ok,0.9688615789303112,grape,leaf,grape,leaf,"[0.0, 192.09512329101562, 144.130615234375, 505.54412841796875]",0.05647199744193815,roi_ok,True,True,True,full_image_primary_with_roi_evidence,full_image,conflicts_with_full,False,,0.7,router_detection,True,router_then_grounding_dino,,0.9688615789303112,router_detection,0,,,full_image,full_image,üzüm_antraknoz_yaprak,0.9998767375946045,False,-0.936899721622467,üzüm_antraknoz_yaprak,0.9998767375946045,False,üzüm_külleme_yaprak,0.9818000793457031,False,True,-0.018076658248901367,395.8191080000688,success
dual_view_inference,/content/bitirmeprojesi/data/prepared_runtime_datasets/grape__leaf/test/üzüm_antraknoz_yaprak/744.jpg,üzüm_antraknoz_yaprak,grape,leaf,ok,0.9735116010710352,grape,leaf,grape,leaf,"[105.47058868408203, 188.41192626953125, 767.6614990234375, 835.2232055664062]",0.5353906873192009,roi_ok,True,True,True,full_image_primary_with_roi_evidence,full_image,supports_full,False,,0.7,router_detection,True,router_then_grounding_dino,,0.9735116010710352,router_detection,0,,,full_image,full_image,üzüm_antraknoz_yaprak,0.9998602867126465,False,-0.47229188680648804,üzüm_antraknoz_yaprak,0.9998602867126465,False,üzüm_antraknoz_yaprak,0.999955415725708,False,False,9.512901306152344e-05,393.98053000013533,success
