ablation_name,image_path,expected_label,crop,part,router_status,router_confidence,router_crop,router_part,router_primary_crop,router_primary_part,bbox,bbox_area_ratio,roi_quality_status,semantic_roi_match,require_semantic_roi_match,roi_eligible,decision_policy,final_view,roi_evidence_status,requires_review,review_reasons,full_confidence_review_threshold,selected_detection_source,target_detection_found,target_roi_backend,target_prompt,target_detection_confidence,target_detection_source,grounding_dino_candidate_count,grounding_dino_status,grounding_dino_error,input_view,selected_view,diagnosis,confidence,ood_is_ood,ood_primary_score,full_diagnosis,full_confidence,full_ood_is_ood,roi_diagnosis,roi_confidence,roi_ood_is_ood,dual_view_disagreement,confidence_delta_roi_minus_full,latency_ms,status
dual_view_inference,/content/bitirmeprojesi/data/prepared_runtime_datasets/grape__fruit/test/üzüm_antraknoz_meyve/Bağ Antraknozu 16.JPG,üzüm_antraknoz_meyve,grape,fruit,ok,0.7335462823474351,grape,fruit,grape,leaf,"[416.7001647949219, 163.63482666015625, 498.566650390625, 222.8406219482422]",0.02367574912019771,roi_ok,True,True,True,full_image_primary_with_roi_evidence,full_image,conflicts_with_full,False,,0.7,router_detection,True,router_then_grounding_dino,,0.7335462823474351,router_detection,0,,,full_image,full_image,üzüm_antraknoz_meyve,0.8536813259124756,False,1.056929349899292,üzüm_antraknoz_meyve,0.8536813259124756,False,üzüm_mildiyö_meyve,0.6011894345283508,True,True,-0.25249189138412476,2173.0914380000286,success
dual_view_inference,/content/bitirmeprojesi/data/prepared_runtime_datasets/grape__fruit/test/üzüm_antraknoz_meyve/Bağ antraknozu 209.JPG,üzüm_antraknoz_meyve,grape,fruit,ok,0.6928124373553048,grape,fruit,grape,fruit,"[1.2297048568725586, 0.0, 212.58395385742188, 334.618408203125]",0.9715768541533512,roi_too_large,True,True,False,full_image_primary_with_roi_evidence,full_image,roi_too_large,False,,0.7,router_detection,True,router_then_grounding_dino,,0.6928124373553048,router_detection,0,,,full_image,full_image,üzüm_antraknoz_meyve,0.9715088605880737,False,0.9275993704795837,üzüm_antraknoz_meyve,0.9715088605880737,False,,,,False,,130.45369299970844,success
dual_view_inference,/content/bitirmeprojesi/data/prepared_runtime_datasets/grape__fruit/test/üzüm_antraknoz_meyve/Bağ antraknozu 213.JPG,üzüm_antraknoz_meyve,grape,fruit,ok,0.619634211063385,grape,fruit,black pepper,unknown,"[143.22483825683594, 94.48774719238281, 190.0403289794922, 139.82534790039062]",0.04552771397111182,roi_ok,True,True,True,full_image_primary_with_roi_evidence,full_image,supports_full,True,low_full_confidence,0.7,grounding_dino,True,router_then_grounding_dino,fruit.,0.619634211063385,grounding_dino,79,ok,,full_image,full_image,üzüm_antraknoz_meyve,0.5744642019271851,False,1.260827660560608,üzüm_antraknoz_meyve,0.5744642019271851,False,üzüm_antraknoz_meyve,0.9993115663528442,False,False,0.4248473644256592,270.7164210000883,success
dual_view_inference,/content/bitirmeprojesi/data/prepared_runtime_datasets/grape__fruit/test/üzüm_antraknoz_meyve/Bağ antraknozu 222.JPG,üzüm_antraknoz_meyve,grape,fruit,ok,0.8637141585350037,grape,fruit,grape,leaf,"[8.662459373474121, 1.5334858894348145, 106.35231018066406, 161.50909423828125]",0.8095308631125749,roi_ok,True,True,True,full_image_primary_with_roi_evidence,full_image,supports_full,False,,0.7,grounding_dino,True,router_then_grounding_dino,grape plant.,0.8637141585350037,grounding_dino,54,ok,,full_image,full_image,üzüm_antraknoz_meyve,0.9802471399307251,False,0.16503247618675232,üzüm_antraknoz_meyve,0.9802471399307251,False,üzüm_antraknoz_meyve,0.9756991863250732,False,False,-0.0045479536056518555,262.7612399996906,success
dual_view_inference,/content/bitirmeprojesi/data/prepared_runtime_datasets/grape__fruit/test/üzüm_antraknoz_meyve/Bağ antraknozu 227.JPG,üzüm_antraknoz_meyve,grape,fruit,ok,0.8369962378365094,grape,fruit,grape,fruit,"[391.1807861328125, 153.75607299804688, 427.9250183105469, 188.01556396484375]",0.013046042059186025,roi_too_small,True,True,False,full_image_primary_with_roi_evidence,full_image,roi_too_small,False,,0.7,router_detection,True,router_then_grounding_dino,,0.8369962378365094,router_detection,0,,,full_image,full_image,üzüm_antraknoz_meyve,0.9852655529975891,False,0.03912016749382019,üzüm_antraknoz_meyve,0.9852655529975891,False,,,,False,,129.9971580001511,success
dual_view_inference,/content/bitirmeprojesi/data/prepared_runtime_datasets/grape__fruit/test/üzüm_antraknoz_meyve/Bağ antraknozu 230.JPG,üzüm_antraknoz_meyve,grape,fruit,ok,0.5227515121247224,grape,fruit,grape,leaf,"[77.6832504272461, 134.21139526367188, 107.56697845458984, 162.72491455078125]",0.02025218081186474,roi_ok,True,True,True,full_image_primary_with_roi_evidence,full_image,supports_full,False,,0.7,router_detection,True,router_then_grounding_dino,,0.5227515121247224,router_detection,0,,,full_image,full_image,üzüm_antraknoz_meyve,0.9864223599433899,False,0.2228461503982544,üzüm_antraknoz_meyve,0.9864223599433899,False,üzüm_antraknoz_meyve,0.896407961845398,False,False,-0.09001439809799194,269.5653209998454,success
dual_view_inference,/content/bitirmeprojesi/data/prepared_runtime_datasets/grape__fruit/test/üzüm_antraknoz_meyve/Bağ antraknozu 247.JPG,üzüm_antraknoz_meyve,grape,fruit,ok,0.8987222909927368,grape,fruit,grape,leaf,"[0.0, 91.90015411376953, 327.2547607421875, 414.0]",0.6753591665743655,roi_ok,True,True,True,full_image_primary_with_roi_evidence,full_image,supports_full,True,low_full_confidence,0.7,grounding_dino,True,router_then_grounding_dino,grape plant.,0.8987222909927368,grounding_dino,54,ok,,full_image,full_image,üzüm_antraknoz_meyve,0.5992975234985352,False,2.452453136444092,üzüm_antraknoz_meyve,0.5992975234985352,False,üzüm_antraknoz_meyve,0.8933953642845154,False,False,0.2940978407859802,264.6325229998183,success
dual_view_inference,/content/bitirmeprojesi/data/prepared_runtime_datasets/grape__fruit/test/üzüm_antraknoz_meyve/Bağ antraknozu 252.JPG,üzüm_antraknoz_meyve,grape,fruit,ok,0.8115223029630445,grape,fruit,grape,fruit,"[192.08497619628906, 270.0820007324219, 261.76763916015625, 341.1197814941406]",0.02417702953209831,roi_ok,True,True,True,full_image_primary_with_roi_evidence,full_image,supports_full,False,,0.7,router_detection,True,router_then_grounding_dino,,0.8115223029630445,router_detection,0,,,full_image,full_image,üzüm_antraknoz_meyve,0.9809228777885437,False,0.3874387741088867,üzüm_antraknoz_meyve,0.9809228777885437,False,üzüm_antraknoz_meyve,0.999386191368103,False,False,0.018463313579559326,271.1144529998819,success
dual_view_inference,/content/bitirmeprojesi/data/prepared_runtime_datasets/grape__fruit/test/üzüm_antraknoz_meyve/Bağ antraknozu 261.JPG,üzüm_antraknoz_meyve,grape,fruit,ok,0.9072774052619934,grape,fruit,black pepper,unknown,"[0.5455469489097595, 1.1154345273971558, 537.6433715820312, 302.3149719238281]",0.9905497671162562,roi_too_large,True,True,False,full_image_primary_with_roi_evidence,full_image,roi_too_large,False,,0.7,grounding_dino,True,router_then_grounding_dino,grape plant.,0.9072774052619934,grounding_dino,43,ok,,full_image,full_image,üzüm_antraknoz_meyve,0.9164093732833862,False,0.46199941635131836,üzüm_antraknoz_meyve,0.9164093732833862,False,,,,False,,134.15574700002253,success
dual_view_inference,/content/bitirmeprojesi/data/prepared_runtime_datasets/grape__fruit/test/üzüm_antraknoz_meyve/Bağ antraknozu 271.JPG,üzüm_antraknoz_meyve,grape,fruit,ok,0.5528151950964193,grape,fruit,grape,leaf,"[101.82621765136719, 0.0, 445.5536804199219, 271.384521484375]",0.17476779954001412,roi_ok,True,True,True,full_image_primary_with_roi_evidence,full_image,supports_full,False,,0.7,router_detection,True,router_then_grounding_dino,,0.5528151950964193,router_detection,0,,,full_image,full_image,üzüm_antraknoz_meyve,0.9931437969207764,False,-0.5247492790222168,üzüm_antraknoz_meyve,0.9931437969207764,False,üzüm_antraknoz_meyve,0.9997764229774475,False,False,0.006632626056671143,268.86086800004705,success
