ablation_name,image_path,expected_label,crop,part,router_status,router_confidence,router_crop,router_part,router_primary_crop,router_primary_part,bbox,bbox_area_ratio,roi_quality_status,semantic_roi_match,require_semantic_roi_match,roi_eligible,decision_policy,final_view,roi_evidence_status,requires_review,review_reasons,full_confidence_review_threshold,selected_detection_source,target_detection_found,target_roi_backend,target_prompt,target_detection_confidence,target_detection_source,grounding_dino_candidate_count,grounding_dino_status,grounding_dino_error,input_view,selected_view,diagnosis,confidence,ood_is_ood,ood_primary_score,full_diagnosis,full_confidence,full_ood_is_ood,roi_diagnosis,roi_confidence,roi_ood_is_ood,dual_view_disagreement,confidence_delta_roi_minus_full,latency_ms,status
dual_view_inference,/content/bitirmeprojesi/data/prepared_runtime_datasets/strawberry__leaf/test/healthy/Strawberry___healthy_100.jpg,healthy,strawberry,leaf,ok,0.8653266429901123,strawberry,leaf,strawberry,unknown,"[11.599342346191406, 14.810752868652344, 243.84078979492188, 245.35458374023438]",0.816983535491814,roi_ok,True,True,True,full_image_primary_with_roi_evidence,full_image,supports_full,False,,0.7,grounding_dino,True,router_then_grounding_dino,strawberry plant.,0.8653266429901123,grounding_dino,9,ok,,full_image,full_image,healthy,0.9999743700027466,False,-0.4357580542564392,healthy,0.9999743700027466,False,healthy,0.9999743700027466,False,False,0.0,2983.711265000238,success
dual_view_inference,/content/bitirmeprojesi/data/prepared_runtime_datasets/strawberry__leaf/test/healthy/Strawberry___healthy_259.jpg,healthy,strawberry,leaf,ok,0.8871694207191467,strawberry,leaf,strawberry,unknown,"[19.43720245361328, 18.078163146972656, 236.99185180664062, 245.85525512695312]",0.7561335048882585,roi_ok,True,True,True,full_image_primary_with_roi_evidence,full_image,supports_full,False,,0.7,grounding_dino,True,router_then_grounding_dino,leaf.,0.8871694207191467,grounding_dino,9,ok,,full_image,full_image,healthy,0.9999550580978394,False,5.7578086853027344e-05,healthy,0.9999550580978394,False,healthy,0.9999610185623169,False,False,5.9604644775390625e-06,461.7407900004764,success
dual_view_inference,/content/bitirmeprojesi/data/prepared_runtime_datasets/strawberry__leaf/test/healthy/Strawberry___healthy_262.jpg,healthy,strawberry,leaf,ok,0.8710031509399414,strawberry,leaf,strawberry,unknown,"[24.174407958984375, 26.132247924804688, 230.61672973632812, 234.0156707763672]",0.6548452220534955,roi_ok,True,True,True,full_image_primary_with_roi_evidence,full_image,supports_full,False,,0.7,grounding_dino,True,router_then_grounding_dino,a strawberry leaf.,0.8710031509399414,grounding_dino,8,ok,,full_image,full_image,healthy,0.9999685287475586,False,-0.5989046692848206,healthy,0.9999685287475586,False,healthy,0.9999783039093018,False,False,9.775161743164062e-06,456.7875410002671,success
dual_view_inference,/content/bitirmeprojesi/data/prepared_runtime_datasets/strawberry__leaf/test/healthy/Strawberry___healthy_267.jpg,healthy,strawberry,leaf,ok,0.9002758264541626,strawberry,leaf,rose,unknown,"[27.03418731689453, 22.05572509765625, 224.8507080078125, 228.5987091064453]",0.6234377207906885,roi_ok,True,True,True,full_image_primary_with_roi_evidence,full_image,supports_full,False,,0.7,grounding_dino,True,router_then_grounding_dino,leaf.,0.9002758264541626,grounding_dino,8,ok,,full_image,full_image,healthy,0.9999570846557617,False,-0.08308473229408264,healthy,0.9999570846557617,False,healthy,0.9999586343765259,False,False,1.5497207641601562e-06,460.59401799993793,success
dual_view_inference,/content/bitirmeprojesi/data/prepared_runtime_datasets/strawberry__leaf/test/healthy/Strawberry___healthy_270.jpg,healthy,strawberry,leaf,ok,0.8704627752304077,strawberry,leaf,strawberry,unknown,"[21.97693634033203, 20.225379943847656, 233.04220581054688, 236.69036865234375]",0.6971472346897238,roi_ok,True,True,True,full_image_primary_with_roi_evidence,full_image,supports_full,False,,0.7,grounding_dino,True,router_then_grounding_dino,strawberry plant.,0.8704627752304077,grounding_dino,8,ok,,full_image,full_image,healthy,0.9999604225158691,False,-0.07821241021156311,healthy,0.9999604225158691,False,healthy,0.9999626874923706,False,False,2.2649765014648438e-06,475.75494600005186,success
dual_view_inference,/content/bitirmeprojesi/data/prepared_runtime_datasets/strawberry__leaf/test/healthy/Strawberry___healthy_274.jpg,healthy,strawberry,leaf,ok,0.9039859175682068,strawberry,leaf,potato,leaf,"[15.015983581542969, 20.028656005859375, 237.91775512695312, 241.48422241210938]",0.7532171336447959,roi_ok,True,True,True,full_image_primary_with_roi_evidence,full_image,supports_full,False,,0.7,grounding_dino,True,router_then_grounding_dino,leaf.,0.9039859175682068,grounding_dino,8,ok,,full_image,full_image,healthy,0.9999494552612305,False,0.13858935236930847,healthy,0.9999494552612305,False,healthy,0.9999439716339111,False,False,-5.4836273193359375e-06,466.1931390000973,success
dual_view_inference,/content/bitirmeprojesi/data/prepared_runtime_datasets/strawberry__leaf/test/healthy/Strawberry___healthy_277.jpg,healthy,strawberry,leaf,ok,0.8871475458145142,strawberry,leaf,strawberry,unknown,"[33.01091766357422, 20.07770538330078, 227.87234497070312, 238.46981811523438]",0.6493560607843625,roi_ok,True,True,True,full_image_primary_with_roi_evidence,full_image,supports_full,False,,0.7,grounding_dino,True,router_then_grounding_dino,strawberry plant.,0.8871475458145142,grounding_dino,8,ok,,full_image,full_image,healthy,0.9999539852142334,False,0.2545725107192993,healthy,0.9999539852142334,False,healthy,0.9999653100967407,False,False,1.1324882507324219e-05,459.9432640006853,success
dual_view_inference,/content/bitirmeprojesi/data/prepared_runtime_datasets/strawberry__leaf/test/healthy/Strawberry___healthy_28.jpg,healthy,strawberry,leaf,ok,0.8896452188491821,strawberry,leaf,gooseberry,unknown,"[20.623733520507812, 18.056541442871094, 230.95806884765625, 241.69046020507812]",0.7177412667763416,roi_ok,True,True,True,full_image_primary_with_roi_evidence,full_image,supports_full,False,,0.7,grounding_dino,True,router_then_grounding_dino,leaf.,0.8896452188491821,grounding_dino,8,ok,,full_image,full_image,healthy,0.9999696016311646,False,-0.2395923137664795,healthy,0.9999696016311646,False,healthy,0.9999732971191406,False,False,3.6954879760742188e-06,463.42806999928143,success
dual_view_inference,/content/bitirmeprojesi/data/prepared_runtime_datasets/strawberry__leaf/test/healthy/Strawberry___healthy_283.jpg,healthy,strawberry,leaf,ok,0.8847388625144958,strawberry,leaf,strawberry,unknown,"[19.147666931152344, 15.772186279296875, 240.86026000976562, 240.56234741210938]",0.7604798816423823,roi_ok,True,True,True,full_image_primary_with_roi_evidence,full_image,supports_full,False,,0.7,grounding_dino,True,router_then_grounding_dino,leaf.,0.8847388625144958,grounding_dino,8,ok,,full_image,full_image,healthy,0.9999679327011108,False,-0.39645498991012573,healthy,0.9999679327011108,False,healthy,0.9999685287475586,False,False,5.960464477539062e-07,462.2474429997965,success
dual_view_inference,/content/bitirmeprojesi/data/prepared_runtime_datasets/strawberry__leaf/test/healthy/Strawberry___healthy_286.jpg,healthy,strawberry,leaf,ok,0.89046311378479,strawberry,leaf,strawberry,unknown,"[29.380615234375, 22.050827026367188, 235.0806884765625, 235.8428497314453]",0.6710362965245054,roi_ok,True,True,True,full_image_primary_with_roi_evidence,full_image,supports_full,False,,0.7,grounding_dino,True,router_then_grounding_dino,leaf.,0.89046311378479,grounding_dino,8,ok,,full_image,full_image,healthy,0.9999432563781738,False,0.11345547437667847,healthy,0.9999432563781738,False,healthy,0.9999325275421143,False,False,-1.0728836059570312e-05,459.4997569993211,success
