ablation_name,image_path,expected_label,crop,part,router_status,router_confidence,bbox,bbox_area_ratio,input_view,diagnosis,confidence,ood_is_ood,ood_primary_score,latency_ms,status
hybrid_roi_fallback,/content/bitirmeprojesi/data/prepared_runtime_datasets/tomato__fruit/test/domates_antraknoz_meyve/Kaggle_test_anthracnose_18_png.rf.207289ef35095182cc6da2f98636f8df.jpg,domates_antraknoz_meyve,tomato,fruit,ok,0.9692360460758209,"[278.20703125, 440.35357666015625, 447.719482421875, 640.0]",0.08262342428719421,router_primary_roi,domates_blossom_end_rot_meyve,0.9734116196632385,True,5.500096797943115,7664.419119000058,success
hybrid_roi_fallback,/content/bitirmeprojesi/data/prepared_runtime_datasets/tomato__fruit/test/domates_antraknoz_meyve/Kaggle_train_anthracnose_10_zoom_2_png.rf.f80b2011ed96c63958f39b7c1358467a.jpg,domates_antraknoz_meyve,tomato,fruit,ok,0.0,,0.0,fallback_full_image,domates_antraknoz_meyve,0.9930596351623535,False,0.48929348587989807,118.93308499998057,fallback_full_image
hybrid_roi_fallback,/content/bitirmeprojesi/data/prepared_runtime_datasets/tomato__fruit/test/domates_antraknoz_meyve/Kaggle_train_anthracnose_12-Copy_png.rf.d8e8dba62cee137482d1172513315a20.jpg,domates_antraknoz_meyve,tomato,fruit,ok,0.4501479036601125,"[12.429141998291016, 0.0, 639.742919921875, 629.6173095703125]",0.9642763992007701,router_primary_roi,domates_antraknoz_meyve,0.9983295798301697,False,-1.3510520458221436,115.39267799980735,success
hybrid_roi_fallback,/content/bitirmeprojesi/data/prepared_runtime_datasets/tomato__fruit/test/domates_antraknoz_meyve/Kaggle_train_anthracnose_16_zoom_3_png.rf.8d5c2d6258a8360cbeebebadb1765baf.jpg,domates_antraknoz_meyve,tomato,fruit,ok,0.5939537622965873,"[150.6549835205078, 0.0, 640.0, 607.4058837890625]",0.7256617241516097,router_primary_roi,domates_antraknoz_meyve,0.9935387969017029,False,-0.058599233627319336,107.99002299995664,success
hybrid_roi_fallback,/content/bitirmeprojesi/data/prepared_runtime_datasets/tomato__fruit/test/domates_antraknoz_meyve/Kaggle_train_anthracnose_19-Copy_png.rf.7525048ab217901948bfc64393ad5b43.jpg,domates_antraknoz_meyve,tomato,fruit,ok,0.6540925145149231,"[65.12542724609375, 4.108695983886719, 589.6982421875, 624.6014404296875]",0.7946621718863582,router_primary_roi,domates_antraknoz_meyve,0.9950290322303772,False,1.1594536304473877,107.25385500018092,success
hybrid_roi_fallback,/content/bitirmeprojesi/data/prepared_runtime_datasets/tomato__fruit/test/domates_antraknoz_meyve/Kaggle_train_anthracnose_22_zoom_1_png.rf.0965f4a6e11e72b6a405d0e9231e0b14.jpg,domates_antraknoz_meyve,tomato,fruit,ok,0.41956005123356593,"[18.035446166992188, 69.41397857666016, 156.43165588378906, 164.70101928710938]",0.03219571598988352,router_primary_roi,domates_blossom_end_rot_meyve,0.9879155158996582,True,5.117179870605469,107.25673999991159,success
hybrid_roi_fallback,/content/bitirmeprojesi/data/prepared_runtime_datasets/tomato__fruit/test/domates_antraknoz_meyve/Kaggle_train_anthracnose_24-Copy_png.rf.e93f114f28a88c99d1ba5cb5d9c04c9b.jpg,domates_antraknoz_meyve,tomato,fruit,ok,0.42759549617767334,"[0.09710311889648438, 3.990459442138672, 630.8252563476562, 638.798828125]",0.9775183350427313,router_primary_roi,domates_antraknoz_meyve,0.9832982420921326,False,0.09908296167850494,108.7587510000958,success
hybrid_roi_fallback,/content/bitirmeprojesi/data/prepared_runtime_datasets/tomato__fruit/test/domates_antraknoz_meyve/Kaggle_train_anthracnose_3-Copy_png.rf.6cc0f31a793088eea812ca66ddc12403.jpg,domates_antraknoz_meyve,tomato,fruit,ok,0.0,,0.0,fallback_full_image,domates_antraknoz_meyve,0.9947603344917297,False,-0.24803617596626282,112.13912999983222,fallback_full_image
hybrid_roi_fallback,/content/bitirmeprojesi/data/prepared_runtime_datasets/tomato__fruit/test/domates_antraknoz_meyve/Kaggle_train_anthracnose_5-Copy_png.rf.85e68af386511df8beb4e150e4d357f5.jpg,domates_antraknoz_meyve,tomato,fruit,ok,0.0,,0.0,fallback_full_image,domates_antraknoz_meyve,0.9796788692474365,False,0.9809613227844238,111.00168300004043,fallback_full_image
hybrid_roi_fallback,/content/bitirmeprojesi/data/prepared_runtime_datasets/tomato__fruit/test/domates_antraknoz_meyve/Kaggle_train_anthracnose_6_zoom_4_png.rf.cc6b4023bf2945edcb596399ba776e48.jpg,domates_antraknoz_meyve,tomato,fruit,ok,0.32205407321453094,"[7.5687408447265625, 52.466678619384766, 640.0, 639.08984375]",0.9057588549150559,router_primary_roi,domates_antraknoz_meyve,0.9924720525741577,False,1.203530192375183,108.97087800003646,success
hybrid_roi_fallback,/content/bitirmeprojesi/data/prepared_runtime_datasets/tomato__fruit/test/domates_antraknoz_meyve/Kaggle_train_anthracnose_9_png.rf.7eb80eddc4fd8186452dcd866924fdbd.jpg,domates_antraknoz_meyve,tomato,fruit,ok,0.293615013650077,"[120.32022094726562, 74.0433349609375, 522.529296875, 570.5734252929688]",0.48757057813174015,router_primary_roi,domates_antraknoz_meyve,0.5388610363006592,True,5.327568054199219,108.78853300005176,success
hybrid_roi_fallback,/content/bitirmeprojesi/data/prepared_runtime_datasets/tomato__fruit/test/domates_antraknoz_meyve/Kaggle_valid_anthracnose3_jpg.rf.113efe58df72d7bc235fd4983f48e27f.jpg,domates_antraknoz_meyve,tomato,fruit,ok,0.6530222862958908,"[75.70112609863281, 182.33987426757812, 466.16949462890625, 518.452880859375]",0.32041381183033196,router_primary_roi,domates_antraknoz_meyve,0.9370681643486023,True,2.913010358810425,108.14773899983265,success
hybrid_roi_fallback,/content/bitirmeprojesi/data/prepared_runtime_datasets/tomato__fruit/test/domates_bacterial_spot_and_speck_meyve/tomato_bacterial_leaf_spot_147.jpg,domates_bacterial_spot_and_speck_meyve,tomato,fruit,ok,0.9341903746128082,"[285.010498046875, 100.37691497802734, 1200.0, 879.7134399414062]",0.4951977352986953,router_primary_roi,domates_bacterial_spot_and_speck_meyve,0.9997214674949646,True,15.949348449707031,111.75649899996642,success
hybrid_roi_fallback,/content/bitirmeprojesi/data/prepared_runtime_datasets/tomato__fruit/test/domates_bacterial_spot_and_speck_meyve/tomato_bacterial_leaf_spot_64.jpg,domates_bacterial_spot_and_speck_meyve,tomato,fruit,ok,0.9562082678079605,"[0.0, 324.6315002441406, 178.47702026367188, 543.31982421875]",0.045724977072920336,router_primary_roi,domates_spotted_wilt_meyve,0.5338377356529236,True,8.553566932678223,107.97357000001284,success
hybrid_roi_fallback,/content/bitirmeprojesi/data/prepared_runtime_datasets/tomato__fruit/test/domates_bacterial_spot_and_speck_meyve/tomato_bacterial_leaf_spot_81.jpg,domates_bacterial_spot_and_speck_meyve,tomato,fruit,ok,0.6373798817396163,"[440.75982666015625, 0.044948458671569824, 600.0, 378.6634521484375]",0.26443542174223944,router_primary_roi,domates_blossom_end_rot_meyve,0.9842245578765869,True,4.142587661743164,106.07502800007751,success
hybrid_roi_fallback,/content/bitirmeprojesi/data/prepared_runtime_datasets/tomato__fruit/test/domates_blossom_end_rot_meyve/Kaggle_test_Blossom_end_root_36_png.rf.62821315b6209cfafe08025639e184da.jpg,domates_blossom_end_rot_meyve,tomato,fruit,ok,0.8280332684516907,"[1.9663047790527344, 1.0400199890136719, 640.0, 639.2263793945312]",0.994102541823989,router_primary_roi,domates_blossom_end_rot_meyve,0.9226230978965759,False,-0.17523150146007538,108.645561000003,success
hybrid_roi_fallback,/content/bitirmeprojesi/data/prepared_runtime_datasets/tomato__fruit/test/domates_blossom_end_rot_meyve/Kaggle_train_Blossom_end_root_24-Copy_png.rf.3e342ad78c9594029833cfc9676a8cb8.jpg,domates_blossom_end_rot_meyve,tomato,fruit,ok,0.6148885921109468,"[266.216796875, 115.88639068603516, 297.59295654296875, 153.44935607910156]",0.00287739648382626,router_primary_roi,domates_blossom_end_rot_meyve,0.6165879964828491,True,5.944033145904541,105.34623700004886,success
hybrid_roi_fallback,/content/bitirmeprojesi/data/prepared_runtime_datasets/tomato__fruit/test/domates_blossom_end_rot_meyve/Kaggle_train_Blossom_end_root_27-Copy_png.rf.8111306aa759e06e71d7b59e55d82d8b.jpg,domates_blossom_end_rot_meyve,tomato,fruit,ok,0.7486566841602325,"[0.0, 356.05572509765625, 481.4972229003906, 611.3472290039062]",0.30010290566631737,router_primary_roi,domates_blossom_end_rot_meyve,0.9987706542015076,False,0.2923968434333801,106.99328500004412,success
