ablation_name,image_path,expected_label,crop,part,router_status,router_confidence,bbox,bbox_area_ratio,input_view,diagnosis,confidence,ood_is_ood,ood_primary_score,latency_ms,status
full_image_baseline,/content/bitirmeprojesi/data/prepared_runtime_datasets/tomato__fruit/test/domates_antraknoz_meyve/Kaggle_test_anthracnose_18_png.rf.207289ef35095182cc6da2f98636f8df.jpg,domates_antraknoz_meyve,tomato,fruit,success,1.0,,0.0,full_image,domates_bacterial_spot_and_speck_meyve,0.2111302763223648,True,15.665839195251465,2576.53606400072,success
full_image_baseline,/content/bitirmeprojesi/data/prepared_runtime_datasets/tomato__fruit/test/domates_antraknoz_meyve/Kaggle_train_anthracnose_10_zoom_2_png.rf.f80b2011ed96c63958f39b7c1358467a.jpg,domates_antraknoz_meyve,tomato,fruit,success,1.0,,0.0,full_image,domates_antraknoz_meyve,0.3402179181575775,False,0.2828254699707031,110.32269699990138,success
full_image_baseline,/content/bitirmeprojesi/data/prepared_runtime_datasets/tomato__fruit/test/domates_antraknoz_meyve/Kaggle_train_anthracnose_12-Copy_png.rf.d8e8dba62cee137482d1172513315a20.jpg,domates_antraknoz_meyve,tomato,fruit,success,1.0,,0.0,full_image,domates_antraknoz_meyve,0.7877215147018433,False,-0.6894943118095398,109.63082899979781,success
full_image_baseline,/content/bitirmeprojesi/data/prepared_runtime_datasets/tomato__fruit/test/domates_antraknoz_meyve/Kaggle_train_anthracnose_16_zoom_3_png.rf.8d5c2d6258a8360cbeebebadb1765baf.jpg,domates_antraknoz_meyve,tomato,fruit,success,1.0,,0.0,full_image,domates_antraknoz_meyve,0.4484001100063324,False,-0.25856828689575195,108.74408199924801,success
full_image_baseline,/content/bitirmeprojesi/data/prepared_runtime_datasets/tomato__fruit/test/domates_antraknoz_meyve/Kaggle_train_anthracnose_19-Copy_png.rf.7525048ab217901948bfc64393ad5b43.jpg,domates_antraknoz_meyve,tomato,fruit,success,1.0,,0.0,full_image,domates_antraknoz_meyve,0.6175779700279236,False,-0.25653019547462463,109.88251199978549,success
full_image_baseline,/content/bitirmeprojesi/data/prepared_runtime_datasets/tomato__fruit/test/domates_antraknoz_meyve/Kaggle_train_anthracnose_22_zoom_1_png.rf.0965f4a6e11e72b6a405d0e9231e0b14.jpg,domates_antraknoz_meyve,tomato,fruit,success,1.0,,0.0,full_image,domates_antraknoz_meyve,0.582118809223175,False,-0.6214276552200317,108.96420500012027,success
full_image_baseline,/content/bitirmeprojesi/data/prepared_runtime_datasets/tomato__fruit/test/domates_antraknoz_meyve/Kaggle_train_anthracnose_24-Copy_png.rf.e93f114f28a88c99d1ba5cb5d9c04c9b.jpg,domates_antraknoz_meyve,tomato,fruit,success,1.0,,0.0,full_image,domates_antraknoz_meyve,0.6627025604248047,False,-0.18313635885715485,111.56340999968961,success
full_image_baseline,/content/bitirmeprojesi/data/prepared_runtime_datasets/tomato__fruit/test/domates_antraknoz_meyve/Kaggle_train_anthracnose_3-Copy_png.rf.6cc0f31a793088eea812ca66ddc12403.jpg,domates_antraknoz_meyve,tomato,fruit,success,1.0,,0.0,full_image,domates_antraknoz_meyve,0.4727714955806732,False,0.19528740644454956,109.582342000067,success
full_image_baseline,/content/bitirmeprojesi/data/prepared_runtime_datasets/tomato__fruit/test/domates_antraknoz_meyve/Kaggle_train_anthracnose_5-Copy_png.rf.85e68af386511df8beb4e150e4d357f5.jpg,domates_antraknoz_meyve,tomato,fruit,success,1.0,,0.0,full_image,domates_antraknoz_meyve,0.6549741625785828,False,1.6241023540496826,109.75426100048935,success
full_image_baseline,/content/bitirmeprojesi/data/prepared_runtime_datasets/tomato__fruit/test/domates_antraknoz_meyve/Kaggle_train_anthracnose_6_zoom_4_png.rf.cc6b4023bf2945edcb596399ba776e48.jpg,domates_antraknoz_meyve,tomato,fruit,success,1.0,,0.0,full_image,domates_antraknoz_meyve,0.8024464249610901,False,1.9000263214111328,110.56516299959185,success
full_image_baseline,/content/bitirmeprojesi/data/prepared_runtime_datasets/tomato__fruit/test/domates_antraknoz_meyve/Kaggle_train_anthracnose_9_png.rf.7eb80eddc4fd8186452dcd866924fdbd.jpg,domates_antraknoz_meyve,tomato,fruit,success,1.0,,0.0,full_image,domates_antraknoz_meyve,0.24441304802894592,False,1.8867772817611694,110.614414000338,success
full_image_baseline,/content/bitirmeprojesi/data/prepared_runtime_datasets/tomato__fruit/test/domates_antraknoz_meyve/Kaggle_valid_anthracnose3_jpg.rf.113efe58df72d7bc235fd4983f48e27f.jpg,domates_antraknoz_meyve,tomato,fruit,success,1.0,,0.0,full_image,domates_antraknoz_meyve,0.45437949895858765,False,0.3682999610900879,109.7073820001242,success
full_image_baseline,/content/bitirmeprojesi/data/prepared_runtime_datasets/tomato__fruit/test/domates_bacterial_spot_and_speck_meyve/tomato_bacterial_leaf_spot_147.jpg,domates_bacterial_spot_and_speck_meyve,tomato,fruit,success,1.0,,0.0,full_image,domates_bacterial_spot_and_speck_meyve,0.3308199942111969,False,2.894026756286621,119.4188210001812,success
full_image_baseline,/content/bitirmeprojesi/data/prepared_runtime_datasets/tomato__fruit/test/domates_bacterial_spot_and_speck_meyve/tomato_bacterial_leaf_spot_64.jpg,domates_bacterial_spot_and_speck_meyve,tomato,fruit,success,1.0,,0.0,full_image,domates_bacterial_spot_and_speck_meyve,0.21443574130535126,True,5.978421688079834,115.69250299999112,success
full_image_baseline,/content/bitirmeprojesi/data/prepared_runtime_datasets/tomato__fruit/test/domates_bacterial_spot_and_speck_meyve/tomato_bacterial_leaf_spot_81.jpg,domates_bacterial_spot_and_speck_meyve,tomato,fruit,success,1.0,,0.0,full_image,domates_bacterial_spot_and_speck_meyve,0.3044109642505646,True,9.122945785522461,108.34005600008823,success
full_image_baseline,/content/bitirmeprojesi/data/prepared_runtime_datasets/tomato__fruit/test/domates_blossom_end_rot_meyve/Kaggle_test_Blossom_end_root_36_png.rf.62821315b6209cfafe08025639e184da.jpg,domates_blossom_end_rot_meyve,tomato,fruit,success,1.0,,0.0,full_image,domates_blossom_end_rot_meyve,0.414519339799881,False,-0.4621834456920624,111.46870999982639,success
full_image_baseline,/content/bitirmeprojesi/data/prepared_runtime_datasets/tomato__fruit/test/domates_blossom_end_rot_meyve/Kaggle_train_Blossom_end_root_24-Copy_png.rf.3e342ad78c9594029833cfc9676a8cb8.jpg,domates_blossom_end_rot_meyve,tomato,fruit,success,1.0,,0.0,full_image,domates_late_blight_meyve,0.22096841037273407,False,1.2030893564224243,111.02199299966742,success
